,RHM.DE,ORCL,ASTS,JMIA,CATX,URI,HDMG.DE,LUNR,HAG.DE,SPY,META,NNE,TSM,RGTI,CCJ,SLV,QBTS,CAT,DE,GOOGL,LDO.MI,BEAM,RKLB,OKLO,BTC-USD,SOUN,TCEHY,GLD,MSFT,IONQ,SOL-USD,HO.PA,NVDA,ETH-USD,AMPX,LLY,BA.L,NURO,AAPL,VKTX
2018-04-09 00:00:00,108.532,41.4932,,,4.13,171.94,,,,233.256,157.93,,38.4213,,9.52951,15.56,,127.019,133.223,50.8203,,,,,6734.99,,,126.82,84.4935,,,,5.33053,395.88,,70.8067,,,39.986,4.7
2018-04-10 00:00:00,110.069,42.343,,,4.22,177.97,,,,236.978,165.04,,38.8784,,9.7148,15.62,,131.458,137.93,51.6378,,,,,6891.62,,,127.12,86.4576,,,,5.6396,413.62,,72.5254,,,40.7425,4.9
2018-04-11 00:00:00,109.044,42.1498,,,4.2,173.97,,,,235.725,166.32,,38.7008,,9.77358,15.69,,130.314,134.574,51.0679,,,,,6938.74,,,128.11,85.5094,,,,5.59815,421.81,,72.0785,,,40.5496,4.81
2018-04-12 00:00:00,109.417,42.3984,,,4.25,176.32,,,,237.668,163.87,,39.1182,,9.68591,15.52,,133.293,140.026,51.6771,,,,,7842.48,,,126.62,87.1122,,,,5.80532,485.88,,72.5908,,,40.9454,5.06
2018-04-13 00:00:00,103.035,42.5837,,,4.333,172.95,,,,236.978,164.52,,38.0483,,9.68591,15.68,,133.383,139.748,51.6148,,,,,7889.47,,,127.45,86.6443,,,,5.72847,490.22,,72.9841,,,41.09,5.02
2018-04-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8060.12,,,,,,,,,506.64,,,,,,
2018-04-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8326.13,,,,,,,,,524.22,,,,,,
2018-04-16 00:00:00,104.013,42.7332,,,4.2,174.13,,,,238.912,164.83,,38.2447,,9.98676,15.72,,135.069,138.824,52.1161,,,,,8036.15,,,127.63,87.6591,,,,5.72827,505.83,,73.3496,,,41.3442,5.04
2018-04-17 00:00:00,104.666,43.2978,,,4.2,177.54,,,,241.498,168.66,,37.7444,,10.1332,15.8,,136.115,138.974,53.7731,,,,,7943.6,,,127.75,89.4279,,,,5.87823,506.05,,73.1683,,,41.916,4.83
2018-04-18 00:00:00,104.805,43.686,,,4.351,180.0,,,,241.658,166.36,,37.3958,,10.2786,16.18,,138.443,139.549,53.5753,,,,,8216.79,,,127.85,89.7738,,,,5.84908,524.92,,72.9841,,,41.8207,4.76
2018-04-19 00:00:00,105.783,43.4444,,,4.39,168.22,,,,240.329,168.1,,35.265,,10.3285,16.26,,138.236,138.02,54.2758,,,,,8299.41,,,127.6,89.464,,,,5.66703,561.59,,73.0128,,,40.6341,4.55
2018-04-20 00:00:00,105.038,42.8987,,,4.401,163.22,,,,238.281,166.28,,34.7478,,10.2986,16.13,,136.726,136.947,53.6714,,,,,8533.44,,,126.63,88.4308,,,,5.65935,598.45,,72.3798,,,38.9674,4.71
2018-04-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8803.79,,,,,,,,,603.12,,,,,,
2018-04-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8941.44,,,,,,,,,637.3,,,,,,
2018-04-23 00:00:00,106.11,42.5014,,,4.348,163.61,,,,238.243,165.84,,34.5691,,9.96783,15.67,,137.388,136.083,53.4965,,,,,8963.12,,,125.62,88.7569,,,,5.54004,640.62,,73.4249,,,38.8585,4.29
2018-04-24 00:00:00,104.759,42.2489,,,4.4,156.43,,,,235.036,159.69,,34.5691,,9.92002,15.76,,128.884,128.694,50.9473,,,,,9478.46,,,126.23,86.6816,,,,5.47342,704.01,,73.3209,,,38.3086,4.12
2018-04-25 00:00:00,101.917,42.453,,,4.647,157.88,,,,235.611,159.69,,34.0529,,9.93894,15.61,,129.535,128.586,50.9648,,,,,9171.17,,,125.41,85.9284,,,,5.36151,647.03,,74.2838,,,38.4804,3.97
2018-04-26 00:00:00,102.337,42.6481,,,4.6,155.35,,,,238.023,174.16,,34.0529,,9.81143,15.58,,130.551,127.046,51.977,,,,,9103.79,,,124.97,87.7403,,,,5.57287,647.46,,75.5746,,,38.6169,3.88
2018-04-27 00:00:00,101.498,42.2489,,,4.679,155.31,,,,238.234,173.59,,34.0529,,10.1143,15.57,,129.131,128.178,51.3862,,,,,8997.18,,,125.5,89.1935,,,,5.60044,647.73,,75.739,,,38.1709,3.97
2018-04-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9295.09,,,,,,,,,677.98,,,,,,
2018-04-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9330.88,,,,,,,,,680.79,,,,,,
2018-04-30 00:00:00,101.219,42.3796,,,4.65,150.0,,,,236.403,172.0,,34.3016,,10.2607,15.38,,128.805,126.123,50.745,,,,,9234.24,,,124.59,87.0545,,,,5.56528,670.02,,74.2184,,,38.8624,4.12
2018-05-01 00:00:00,,42.6381,,,4.7,148.64,,,,236.817,173.86,,34.729,,10.8634,15.24,,128.864,126.162,51.8495,,,,,9085.66,,,123.71,88.4308,,,,5.62062,670.1,,72.3887,,,39.7658,4.04
2018-05-02 00:00:00,103.454,42.2311,,,4.7,149.29,,,,235.238,176.07,,33.6758,,11.1085,15.42,,128.351,125.566,51.1172,,,,,9237.04,,,123.65,87.0449,,,,5.59984,684.89,,72.1687,,,41.5152,4.25
2018-05-03 00:00:00,101.638,41.8141,,,4.65,149.8,,,,234.701,174.02,,33.9897,,10.9232,15.46,,128.292,127.563,51.1297,,,,,9666.23,,,124.28,87.5673,,,,5.76539,764.71,,71.4436,,,41.5918,4.14
2018-05-04 00:00:00,107.227,42.4153,,,4.4,153.23,,,,237.756,176.61,,34.4259,,10.9521,15.54,,130.61,127.93,52.3602,,,,,9727.04,,,124.54,88.5804,,,,5.91526,788.51,,71.7755,,,43.23,4.22
2018-05-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9789.07,,,,,,,,,805.23,,,,,,
2018-05-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9551.57,,,,,,,,,783.56,,,,,,
2018-05-07 00:00:00,108.485,42.751,,,4.38,159.49,,,,238.558,177.97,,34.3016,,11.0198,15.52,,133.669,130.671,52.7817,,,,,9404.64,,,124.57,89.5666,,,,6.1536,749.66,,71.9855,,,43.5393,4.39
2018-05-08 00:00:00,109.091,42.6293,,,4.108,159.33,,,,238.558,178.92,,34.9531,,10.9899,15.51,,133.777,132.379,52.7383,,,,,9199.07,,,124.59,89.1866,,,,6.19636,746.82,,72.2164,,,43.7514,4.19
2018-05-09 00:00:00,108.004,43.2225,,,3.914,162.32,,,,240.855,182.66,,35.1031,,11.1085,15.53,,136.184,135.259,54.2508,,,,,9259.53,,,124.33,90.2376,,,,6.32904,746.66,,72.571,,,44.0549,4.24
2018-05-10 00:00:00,106.964,43.5503,,,4.195,166.36,,,,243.123,185.53,,35.4781,,11.1662,15.74,,137.368,136.619,55.0738,,,,,9114.8,,,125.18,91.1392,,,,6.4366,736.41,,74.0272,,,44.6846,4.6
2018-05-11 00:00:00,105.829,43.4444,,,5.4,166.89,,,,243.871,186.99,,35.6026,,11.2151,15.7,,138.186,137.295,54.9698,,,,,8402.96,,,125.0,90.9449,,,,6.29821,669.19,,75.4834,,,44.5174,4.5
2018-05-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8422.85,,,,,,,,,674.37,,,,,,
2018-05-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8672.16,,,,,,,,,727.23,,,,,,
2018-05-14 00:00:00,104.837,43.4444,,,5.109,165.56,,,,243.993,186.64,,35.64,,11.2539,15.56,,138.542,136.759,55.1302,,,,,8738.22,,,124.49,91.2516,,,,6.31886,728.9,,76.0511,,,44.4124,4.61
2018-05-15 00:00:00,104.978,43.4354,,,5.25,165.55,,,,242.26,184.32,,35.0596,,11.1662,15.33,,136.164,135.597,54.0476,,,,,8500.8,,,122.48,90.5942,,,,6.07672,708.73,,75.2645,,,44.0068,4.58
2018-05-16 00:00:00,106.349,43.3642,,,5.415,169.48,,,,243.334,183.2,,35.4978,,11.1862,15.41,,137.21,137.325,54.0088,,,,,8282.23,,,122.29,90.8258,,,,6.08791,694.24,,74.8326,,,44.4203,5.13
2018-05-17 00:00:00,107.342,43.1859,,,5.503,170.36,,,,243.113,183.76,,34.7576,,11.1473,15.47,,137.121,136.818,53.8677,,,,,8164.51,,,122.36,89.9183,,,,6.13006,678.67,,75.2734,,,44.1395,5.31
2018-05-18 00:00:00,107.814,42.9818,,,5.4,169.82,,,,242.481,182.68,,34.2749,,11.0696,15.48,,138.916,144.683,53.2888,,,,,8237.36,,,122.41,90.0875,,,,6.08621,688.13,,75.6518,,,43.9782,5.21
2018-05-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8216.41,,,,,,,,,689.98,,,,,,
2018-05-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8538.82,,,,,,,,,718.93,,,,,,
2018-05-21 00:00:00,,43.8089,,,5.3,173.78,,,,244.32,184.49,,35.2106,,11.0885,15.54,,141.817,147.543,54.0048,,,,,8406.91,,,122.48,91.2447,,,,6.04396,694.68,,75.429,,,44.2915,4.95
2018-05-22 00:00:00,108.476,43.0304,,,5.16,166.78,,,,243.649,183.8,,35.3626,,10.3484,15.58,,139.37,144.524,53.5713,,,,,8075.99,,,122.41,91.1519,,,,6.00584,648.76,,75.7906,,,44.1817,5.11
2018-05-23 00:00:00,106.207,43.5217,,,5.075,167.77,,,,244.31,186.9,,35.3705,,10.4062,15.5,,140.731,145.915,54.1019,,,,,7639.62,,,122.54,92.2392,,,,6.12956,595.89,,76.2125,,,44.4636,5.14
2018-05-24 00:00:00,104.978,43.1126,,,5.0,167.41,,,,243.824,185.93,,35.033,,10.3673,15.69,,140.693,147.404,54.0765,,,,,7532.39,,,123.59,91.9089,,,,6.13335,588.39,,76.2402,,,44.4124,4.98
2018-05-25 00:00:00,105.593,43.6157,,,5.07,161.94,,,,243.248,184.92,,35.0596,,10.3484,15.53,,139.055,148.149,54.0083,,,,,7451.87,,,123.21,91.9557,,,,6.17217,581.27,,76.2957,,,44.5154,5.42
2018-05-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7482.05,,,,,,,,,596.11,,,,,,
2018-05-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7344.5,,,,,,,,,564.96,,,,,,
2018-05-28 00:00:00,104.884,,,,,,,,,,,,,,,,,,,,,,,,7171.62,,,,,,,,,516.06,,,,,,
2018-05-29 00:00:00,101.859,42.9263,,,4.974,160.46,,,,240.434,185.74,,34.043,,10.2607,15.44,,137.062,144.445,53.2106,,,,,7505.89,,,123.19,91.6296,,,,6.1552,567.95,,75.9916,,,44.3516,5.2
2018-05-30 00:00:00,102.095,43.6603,,,5.05,162.37,,,,243.649,187.67,,34.2028,,10.5815,15.55,,138.699,144.514,53.6789,,,,,7352.9,,,123.37,92.5086,,,,6.26406,548.32,,77.3002,,,44.2603,4.97
2018-05-31 00:00:00,103.135,43.3542,,,5.15,159.57,,,,242.148,191.78,,34.5237,,10.0655,15.46,,135.523,139.32,54.8013,,,,,7558.86,,,123.1,92.4031,,,,6.24429,584.11,,78.3899,,,44.1099,9.99
2018-06-01 00:00:00,103.891,43.9386,,,5.15,163.27,,,,244.522,193.99,,34.9708,,10.181,15.44,,136.964,142.945,56.545,,,,,7454.8,,,122.49,94.2236,,,,6.37878,569.9,,78.2126,,,44.9076,9.75
2018-06-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7638.56,,,,,,,,,593.6,,,,,,
2018-06-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7701.36,,,,,,,,,618.99,,,,,,
2018-06-04 00:00:00,103.324,43.9109,,,5.036,161.35,,,,245.699,193.28,,35.6587,,10.6791,15.45,,136.075,141.217,57.4438,,,,,7547.51,,,122.37,95.0489,,,,6.55811,597.99,,78.4158,,,45.2836,9.33
2018-06-05 00:00:00,103.182,43.7336,,,5.032,163.92,,,,245.879,192.94,,35.2747,,11.0497,15.52,,136.539,143.928,57.3431,,,,,7603.47,,,122.85,95.5453,,,,6.5636,603.5,,78.1868,,,45.6305,9.39
2018-06-06 00:00:00,105.309,44.311,,,4.6,164.85,,,,247.919,191.34,,35.2906,,11.7988,15.7,,139.637,147.752,57.1404,,,,,7672.19,,,122.92,95.8295,,,,6.5656,606.46,,79.2083,,,45.7904,9.08
2018-06-07 00:00:00,104.459,44.2447,,,4.8,166.22,,,,247.89,188.18,,35.256,,11.4482,15.72,,139.449,147.831,56.5161,,,,,7676.57,,,122.86,94.3077,,,,6.50957,601.65,,79.1616,,,45.6666,9.66
2018-06-08 00:00:00,104.222,44.7102,,,4.6,166.8,,,,248.616,189.1,,34.729,,11.3804,15.78,,138.581,146.401,56.4309,,,,,7665.59,,,123.01,95.0099,,,,6.49402,599.88,,79.3459,,,45.2541,9.78
2018-06-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7633.74,,,,,,,,,598.78,,,,,,
2018-06-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6749.77,,,,,,,,,515.32,,,,,,
2018-06-11 00:00:00,104.317,44.7201,,,4.545,167.93,,,,248.963,191.54,,34.578,,11.4203,15.94,,139.459,146.014,56.839,,,,,6781.28,,,123.23,94.467,,,,6.45287,518.87,,79.1448,,,45.1402,10.62
2018-06-12 00:00:00,103.797,44.9608,,,4.597,169.8,,,,249.277,192.4,,34.9708,,11.5558,15.87,,140.525,146.849,57.2021,,,,,6548.4,,,122.82,94.7131,,,,6.5016,491.46,,78.803,,,45.3828,10.23
2018-06-13 00:00:00,104.837,44.7904,,,4.6,166.64,,,,248.493,192.41,,34.8386,,11.6823,16.08,,138.048,142.896,57.0049,,,,,6288.15,,,123.19,94.2804,,,,6.49701,469.18,,79.015,,,45.0184,11.16
2018-06-14 00:00:00,103.655,42.5935,,,4.375,164.46,,,,249.105,196.81,,34.4359,,11.7889,16.17,,136.638,139.946,57.796,,,,,6657.68,,,123.38,94.8176,,,,6.60874,517.2,,79.5966,,,45.042,11.53
2018-06-15 00:00:00,101.764,42.9441,,,5.3,160.85,,,,248.79,195.85,,34.5147,,11.5179,15.6,,133.865,138.606,57.7542,,,,,6485.49,,,121.34,93.6134,,,,6.5681,494.32,,80.0839,,,44.5774,12.74
2018-06-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6538.22,,,,,,,,,500.25,,,,,,
2018-06-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6517.81,,,,,,,,,499.07,,,,,,
2018-06-18 00:00:00,101.528,43.167,,,4.482,163.32,,,,248.302,198.31,,34.121,,11.3705,15.51,,132.662,137.742,58.9653,,,,,6723.77,,,121.11,94.2894,,,,6.5641,517.02,,79.3747,,,44.555,12.46
2018-06-19 00:00:00,97.8889,42.9353,,,4.566,159.39,,,,247.324,197.49,,33.5071,,11.0696,15.36,,127.858,132.587,58.7216,,,,,6724.73,,,120.8,94.2894,,,,6.44169,534.63,,80.0305,,,43.832,12.22
2018-06-20 00:00:00,98.0307,39.7341,,,4.701,161.69,,,,247.755,202.0,,34.2118,,11.1862,15.34,,127.691,134.514,58.9896,,,,,6721.29,,,120.26,95.2376,,,,6.49482,533.37,,79.5311,,,44.0217,12.31
2018-06-21 00:00:00,93.531,39.9946,,,4.552,153.18,,,,246.214,201.5,,33.5613,,10.8156,15.36,,124.504,132.319,58.2608,,,,,6713.44,,,120.05,94.553,,,,6.36601,524.92,,79.337,,,43.781,10.64
2018-06-22 00:00:00,92.3209,40.9236,,,4.6,154.95,,,,246.666,201.74,,34.0055,,11.0497,15.5,,124.86,133.422,58.2533,,,,,6023.75,,,120.34,93.878,,,,6.21352,458.94,,79.1983,,,43.6521,11.08
2018-06-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6227.6,,,,,,,,,479.36,,,,,,
2018-06-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6166.82,,,,,,,,,456.47,,,,,,
2018-06-25 00:00:00,90.2601,41.0901,,,4.499,148.15,,,,243.314,196.35,,33.5012,,10.8734,15.37,,121.87,130.134,56.7583,,,,,6277.78,,,119.89,91.9842,,,,5.92055,463.34,,79.0607,,,43.0012,10.37
2018-06-26 00:00:00,89.1068,41.2099,,,4.496,147.48,,,,243.843,199.0,,33.4558,,10.7857,15.33,,120.923,130.134,56.4264,,,,,6238.15,,,119.26,92.6287,,,,5.99187,444.89,,78.4504,,,43.5345,10.41
2018-06-27 00:00:00,90.0711,40.3175,,,4.332,146.57,,,,241.822,195.84,,32.5842,,10.7767,15.12,,120.104,129.876,55.6453,,,,,6130.8,,,118.58,91.19,,,,5.8365,435.63,,78.0472,,,43.4686,9.89
2018-06-28 00:00:00,88.8232,40.682,,,4.35,147.47,,,,243.209,196.23,,32.977,,10.7857,15.07,,121.367,130.571,56.1355,,,,,5937.94,,,118.22,92.2096,,,,5.96391,426.27,,78.803,,,43.79,9.78
2018-06-29 00:00:00,89.3904,40.887,,,4.5,147.62,,,,243.565,194.32,,33.5496,,10.961,15.15,,121.051,130.939,56.2556,,,,,5921.19,,,118.65,92.1903,,,,5.86605,415.37,,78.6544,,,43.6965,9.49
2018-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6333.53,,,,,,,,,445.27,,,,,,
2018-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6355.72,,,,,,,,,451.66,,,,,,
2018-07-02 00:00:00,86.9326,41.7111,,,4.3701,144.75,,,,244.092,197.36,,33.5298,,10.9033,14.91,,121.593,132.171,56.8992,,,,,6649.21,,,117.46,93.503,,,,5.99806,481.55,,79.1448,,,44.1867,10.06
2018-07-03 00:00:00,88.9556,41.4981,,,4.281,145.15,,,,243.219,192.73,,33.3926,,10.8455,15.03,,119.414,131.327,55.6124,,,,,6609.39,,,118.65,92.6023,,,,5.86445,468.92,,79.7422,,,43.4127,10.12
2018-07-04 00:00:00,88.8043,,,,,,,,,,,,,,,,,,,,,,,,6694.0,,,,,,,,,474.11,,,,,,
2018-07-05 00:00:00,90.6383,42.138,,,4.365,148.5,,,,245.184,198.45,,33.5762,,10.5526,15.1,,121.179,130.839,56.8584,,,,,6499.47,,,119.05,93.2646,,,,6.01034,463.49,,79.7907,,,43.7673,10.08
2018-07-06 00:00:00,90.7517,42.6847,,,4.4,149.53,,,,247.258,203.23,,34.199,,10.6891,15.08,,120.815,131.097,57.5454,,,,,6588.47,,,118.86,94.5714,,,,6.12437,468.67,,80.5545,,,44.3693,10.25
2018-07-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6534.6,,,,,,,,,464.36,,,,,,
2018-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6755.49,,,,,,,,,488.5,,,,,,
2018-07-09 00:00:00,92.0941,43.3642,,,10.7,155.11,,,,249.497,204.74,,34.7122,,10.7957,15.17,,125.796,135.239,58.1532,,,,,6718.74,,,119.15,95.2181,,,,6.17137,476.81,,80.9993,,,44.9891,10.38
2018-07-10 00:00:00,91.6025,43.6058,,,6.8,154.29,,,,250.389,203.54,,34.8059,,10.8355,15.12,,126.033,135.358,58.1463,,,,,6376.55,,,118.93,95.4788,,,,6.27043,440.22,,81.1647,,,44.9329,9.7
2018-07-11 00:00:00,90.1467,44.209,,,6.6,151.69,,,,248.56,202.54,,33.9236,,10.5815,14.86,,122.047,132.429,58.3615,,,,,6375.12,,,117.64,95.3411,,,,6.12936,439.45,,80.7111,,,44.3466,10.0
2018-07-12 00:00:00,94.8639,44.6834,,,6.2,152.31,,,,250.791,206.92,,34.2355,,10.6014,15.0,,124.416,131.853,59.846,,,,,6175.94,,,118.13,97.4099,,,,6.22052,425.4,,81.9553,,,45.099,10.36
2018-07-13 00:00:00,94.9112,45.1261,,,6.1,154.83,,,,250.99,207.32,,34.6589,,10.6791,14.88,,125.589,128.844,60.0035,,,,,6228.84,,,117.61,98.5823,,,,6.17317,432.04,,82.6933,,,45.1657,10.74
2018-07-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6274.93,,,,,,,,,434.3,,,,,,
2018-07-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6388.05,,,,,,,,,452.61,,,,,,
2018-07-16 00:00:00,95.951,45.146,,,5.9,151.75,,,,250.761,207.23,,34.6757,,10.5038,14.85,,123.192,127.622,59.6094,,,,,6679.49,,,117.55,98.094,,,,6.14553,476.01,,82.1029,,,45.0696,10.86
2018-07-17 00:00:00,95.4311,45.554,,,5.427,152.21,,,,251.795,209.99,,34.9047,,10.6592,14.67,,123.981,129.24,60.4349,,,,,7366.28,,,116.28,99.0312,,,,6.28122,503.01,,82.5635,,,45.1954,9.95
2018-07-18 00:00:00,97.4635,45.3124,,,5.495,154.91,,,,252.339,209.36,,35.2462,,10.5914,14.63,,125.924,130.373,60.4264,,,,,7339.2,,,116.31,98.2982,,,,6.2323,475.57,,82.9885,,,44.9446,10.0
2018-07-19 00:00:00,97.4635,45.1261,,,5.44,156.57,,,,251.382,208.09,,36.5313,,10.3285,14.42,,125.146,131.385,59.7384,,,,,7441.48,,,115.81,97.6151,,,,6.24049,467.53,,82.4337,,,45.2953,10.31
2018-07-20 00:00:00,95.8565,45.1994,,,5.343,151.11,,,,251.078,209.94,,37.3761,,10.8734,14.59,,122.827,128.446,59.6776,,,,,7300.46,,,116.56,99.3243,,,,6.21213,442.57,,81.55,,,45.1924,10.92
2018-07-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7407.92,,,,,,,,,465.13,,,,,,
2018-07-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7373.14,,,,,,,,,456.34,,,,,,
2018-07-23 00:00:00,95.0057,45.3401,,,5.227,149.32,,,,251.555,210.91,,37.3861,,10.699,14.47,,122.343,126.927,60.3314,,,,,7751.1,,,116.0,100.957,,,,6.17537,451.09,,81.9285,,,45.2345,11.07
2018-07-24 00:00:00,95.1948,45.3401,,,5.05,147.94,,,,252.838,214.67,,37.0622,,10.5914,14.58,,123.872,130.969,62.6803,,,,,8251.04,,,116.04,100.663,,,,6.1579,474.99,,86.0466,,,45.5566,10.67
2018-07-25 00:00:00,93.5877,45.6006,,,5.235,146.36,,,,254.962,217.5,,37.5203,,10.6393,14.68,,126.112,132.329,63.5666,,,,,8283.21,,,116.68,103.622,,,,6.23649,475.68,,88.8868,,,45.9859,10.87
2018-07-26 00:00:00,96.1401,45.5283,,,6.1,150.97,,,,254.39,176.26,,37.459,,10.9999,14.49,,127.997,133.68,64.0428,,,,,7969.73,,,115.77,102.487,,,,6.30998,465.77,,87.7347,,,45.8463,11.24
2018-07-27 00:00:00,97.6999,45.3024,,,5.813,147.31,,,,252.674,174.89,,38.0355,,10.5526,14.57,,127.977,131.853,62.4183,,,,,8258.34,,,115.83,100.681,,,,6.24029,472.94,,89.0452,,,45.0863,10.59
2018-07-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8172.06,,,,,,,,,464.36,,,,,,
2018-07-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,8192.23,,,,,,,,,464.92,,,,,,
2018-07-30 00:00:00,97.4163,44.4675,,,6.55,145.45,,,,251.334,171.06,,37.7057,,10.3673,14.58,,125.451,129.42,61.2799,,,,,8132.75,,,115.65,98.534,,,,6.04496,453.6,,90.3519,,,44.8278,9.85
2018-07-31 00:00:00,97.6526,44.419,,,6.17,148.8,,,,252.596,172.58,,37.8134,,10.5227,14.61,,129.091,135.577,61.1394,,,,,7719.07,,,115.99,99.1478,,,,6.06326,431.86,,91.0799,,,44.9175,10.2
2018-08-01 00:00:00,97.2272,44.1109,,,5.796,146.86,,,,252.15,171.65,,38.2724,,10.5914,14.48,,124.386,132.895,61.4268,,,,,7484.43,,,115.14,99.3342,,,,6.10319,409.25,,90.98,,,47.568,10.29
2018-08-02 00:00:00,93.928,44.622,,,5.699,147.13,,,,253.508,176.37,,38.1263,,10.8255,14.43,,123.902,133.064,61.8324,,,,,7536.51,,,114.52,100.575,,,,6.20554,410.24,,91.6902,,,48.9559,10.69
2018-08-03 00:00:00,94.5141,45.1559,,,5.841,148.41,,,,254.619,177.78,,38.2556,,10.8833,14.5,,124.356,134.266,61.6844,,,,,7416.71,,,114.92,101.024,,,,6.24209,417.4,,92.7106,,,49.0973,10.25
2018-08-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6996.6,,,,,,,,,405.46,,,,,,
2018-08-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,7061.19,,,,,,,,,412.62,,,,,,
2018-08-06 00:00:00,93.0583,45.3401,,,5.9,151.32,,,,255.546,185.69,,37.687,,10.8544,14.4,,125.194,134.792,61.66,,,,,6874.07,,,114.33,101.11,,,,6.28971,401.43,,94.0182,,,49.3537,10.35
2018-08-07 00:00:00,92.7558,45.1658,,,5.831,154.02,,,,256.38,183.81,,37.841,,10.7379,14.43,,127.809,136.857,62.5652,,,,,6751.77,,,114.59,101.776,,,,6.36201,377.54,,93.9598,,,48.8873,10.57
2018-08-08 00:00:00,93.0016,45.0777,,,5.69,151.85,,,,256.273,185.18,,38.5132,,10.8255,14.5,,125.422,135.597,62.8387,,,,,6304.46,,,114.91,102.363,,,,6.39845,358.65,,94.2658,,,48.9204,10.38
2018-08-09 00:00:00,93.0583,45.2192,,,5.612,150.76,,,,255.939,183.09,,38.3919,,10.7578,14.52,,124.366,130.969,62.9946,,,,,6593.6,,,114.74,102.537,,,,6.34982,370.3,,94.1867,,,49.3076,9.89
2018-08-10 00:00:00,91.7348,45.0142,,,5.7892,148.59,,,,254.214,180.26,,37.6506,,10.4938,14.41,,122.037,128.337,62.3993,,,,,6075.58,,,114.69,101.885,,,,6.30868,326.73,,94.2461,,,49.1623,10.36
2018-08-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6394.49,,,,,,,,,324.86,,,,,,
2018-08-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6374.74,,,,,,,,,320.85,,,,,,
2018-08-13 00:00:00,91.9806,44.727,,,5.7,148.18,,,,253.248,180.05,,37.3564,,10.2009,14.1,,121.209,128.208,62.2065,,,,,6251.52,,,112.96,101.189,,,,6.34123,287.31,,94.4254,,,49.4723,10.25
2018-08-14 00:00:00,91.3567,44.933,,,5.7,151.21,,,,254.868,181.11,,37.538,,10.4649,14.17,,121.13,129.846,62.6798,,,,,6116.66,,,113.07,102.431,,,,6.47284,263.0,,94.9445,,,49.6875,10.69
2018-08-15 00:00:00,88.5774,44.5666,,,5.399,146.87,,,,252.962,179.53,,37.1186,,10.0465,13.57,,118.506,127.085,61.3884,,,,,6413.64,,,111.19,101.053,,,,6.41463,289.47,,95.7795,,,49.8015,10.43
2018-08-16 00:00:00,89.0123,44.8083,,,5.525,148.99,,,,255.011,174.7,,37.081,,10.1531,13.77,,122.333,128.615,60.9819,,,,,6287.06,,,111.1,101.034,,,,6.37418,284.55,,96.7316,,,50.5303,10.54
2018-08-17 00:00:00,90.5815,45.0509,,,5.67,150.51,,,,255.93,173.8,,36.8244,,10.0953,13.92,,125.076,131.673,60.5729,,,,,6524.58,,,112.13,100.977,,,,6.06226,307.67,,97.8203,,,51.5378,10.45
2018-08-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6410.26,,,,,,,,,295.22,,,,,,
2018-08-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,6514.69,,,,,,,,,300.28,,,,,,
